"Date","Price","Open","High","Low","Vol.","Change %"
"06/23/2021","214.86","214.19","216.33","213.13","13.79M","1.68%"
"06/22/2021","211.32","210.42","211.66","209.86","11.09M","0.12%"
"06/21/2021","211.06","210.55","211.78","208.99","9.27M","-0.58%"
"06/18/2021","212.30","212.01","213.84","210.59","13.72M","0.33%"
"06/17/2021","211.60","209.90","212.49","209.77","11.23M","1.09%"
"06/16/2021","209.32","209.75","211.62","208.23","10.92M","-0.35%"
"06/15/2021","210.06","214.17","214.49","209.64","12.17M","-1.81%"
"06/14/2021","213.94","212.25","215.16","212.24","10.77M","1.09%"
"06/11/2021","211.64","213.45","213.46","211.00","12.28M","-0.67%"
"06/10/2021","213.07","213.50","214.80","212.21","10.74M","-0.12%"
"06/09/2021","213.32","215.21","216.57","213.31","10.23M","-1.16%"
"06/08/2021","215.82","217.29","218.23","214.74","9.44M","-0.50%"
"06/07/2021","216.90","218.00","218.40","215.69","9.93M","-0.97%"
"06/04/2021","219.02","218.28","219.08","217.14","9.00M","0.91%"
"06/03/2021","217.04","218.00","218.70","216.31","12.45M","-1.16%"
"06/02/2021","219.59","219.43","219.94","217.46","13.13M","0.05%"
"06/01/2021","219.48","223.02","223.13","218.24","23.05M","2.58%"
"05/28/2021","213.96","212.76","214.53","212.06","10.40M","0.57%"
"05/27/2021","212.74","214.17","215.46","212.53","18.68M","0.45%"
"05/26/2021","211.78","212.30","213.75","211.54","9.41M","0.31%"
"05/25/2021","211.13","212.83","214.05","211.01","14.12M","0.33%"
"05/24/2021","210.44","210.03","212.01","208.70","15.88M","-0.29%"
"05/21/2021","211.06","215.23","215.89","209.87","22.83M","-2.73%"
"05/20/2021","216.99","213.00","217.63","212.63","19.12M","2.09%"
"05/19/2021","212.54","211.10","212.91","210.12","17.03M","-0.55%"
"05/18/2021","213.72","212.50","215.17","211.42","19.52M","1.27%"
"05/17/2021","211.05","210.62","213.15","209.44","20.53M","0.74%"
"05/14/2021","209.51","209.92","210.94","206.02","31.63M","1.66%"
"05/13/2021","206.08","213.15","215.50","204.39","51.69M","-6.28%"
"05/12/2021","219.90","224.74","225.29","219.00","20.37M","-0.67%"
"05/11/2021","221.38","213.71","221.39","213.00","13.89M","0.84%"
"05/10/2021","219.53","222.87","222.87","218.56","17.27M","-2.57%"
"05/07/2021","225.31","227.90","228.79","225.05","10.55M","-0.49%"
"05/06/2021","226.42","227.11","228.44","222.88","12.25M","-0.16%"
"05/05/2021","226.78","228.00","229.30","226.73","10.01M","-0.49%"
"05/04/2021","227.90","230.25","231.48","225.45","13.26M","-1.22%"
"05/03/2021","230.71","231.27","236.17","230.41","13.62M","-0.10%"
"04/30/2021","230.95","231.77","233.85","230.51","9.33M","-1.38%"
"04/29/2021","234.18","237.79","238.05","232.60","9.55M","-1.07%"
"04/28/2021","236.72","237.57","239.22","236.33","9.19M","0.34%"
"04/27/2021","235.92","233.44","236.93","232.08","11.65M","1.38%"
"04/26/2021","232.70","231.50","233.49","230.82","7.79M","0.27%"
"04/23/2021","232.08","230.65","233.00","230.51","8.97M","1.19%"
"04/22/2021","229.35","228.76","234.00","227.82","11.99M","-0.04%"
"04/21/2021","229.44","229.33","229.49","226.07","14.32M","-0.19%"
"04/20/2021","229.88","232.87","234.63","228.43","12.09M","-2.09%"
"04/19/2021","234.78","237.44","238.42","232.81","11.22M","-1.64%"
"04/16/2021","238.69","241.89","241.89","237.82","14.42M","-0.17%"
"04/15/2021","239.09","240.00","240.95","238.13","11.29M","-0.06%"
"04/14/2021","239.23","244.37","245.09","238.65","12.41M","-1.10%"
"04/13/2021","241.89","243.66","245.69","239.69","20.79M","-0.87%"
"04/12/2021","244.01","237.89","244.91","236.65","57.50M","9.27%"
"04/09/2021","223.31","224.85","225.07","221.32","19.76M","-2.16%"
"04/08/2021","228.24","228.50","229.42","226.62","12.21M","1.25%"
"04/07/2021","225.42","226.11","228.19","224.80","18.03M","-2.23%"
"04/06/2021","230.57","226.03","232.00","225.74","18.10M","2.34%"
"04/05/2021","225.30","226.53","226.57","222.52","14.96M","0.42%"
"04/01/2021","224.36","230.68","231.25","223.50","23.50M","-1.05%"
"03/31/2021","226.73","229.89","231.52","226.47","16.83M","-1.10%"
"03/30/2021","229.25","229.27","230.45","226.64","14.83M","-1.13%"
"03/29/2021","231.86","225.49","232.38","225.10","18.03M","2.02%"
"03/26/2021","227.26","222.00","229.24","220.42","22.03M","2.04%"
"03/25/2021","222.72","225.00","229.24","222.50","24.82M","-2.99%"
"03/24/2021","229.59","236.83","237.30","229.24","15.95M","-3.40%"
"03/23/2021","237.67","237.30","241.12","235.50","12.30M","0.23%"
"03/22/2021","237.12","235.85","238.53","235.00","12.06M","-1.11%"
"03/19/2021","239.79","239.66","241.60","236.88","15.96M","1.42%"
"03/18/2021","236.43","238.56","239.50","235.56","14.84M","1.32%"
"03/17/2021","233.34","226.50","235.63","225.81","16.95M","2.82%"
"03/16/2021","226.93","228.07","229.85","225.53","19.34M","-1.45%"
"03/15/2021","230.28","228.41","230.45","226.26","14.52M","-0.69%"
"03/12/2021","231.87","233.69","235.45","229.71","17.78M","-3.71%"
"03/11/2021","240.80","237.20","241.72","235.00","15.16M","2.77%"
"03/10/2021","234.30","241.00","241.32","233.64","10.49M","-1.61%"
"03/09/2021","238.14","233.38","238.74","233.07","15.29M","5.05%"
"03/08/2021","226.69","229.02","230.81","226.53","17.14M","-3.08%"
"03/05/2021","233.89","235.42","236.43","228.34","15.99M","1.47%"
"03/04/2021","230.50","235.00","236.37","228.36","22.96M","-2.44%"
"03/03/2021","236.27","237.50","239.61","234.45","13.57M","0.79%"
"03/02/2021","234.42","238.79","241.20","234.27","14.64M","-3.01%"
"03/01/2021","241.69","241.05","242.79","239.26","14.04M","1.65%"
"02/26/2021","237.76","244.63","244.90","237.65","17.47M","-1.01%"
"02/25/2021","240.18","250.00","250.34","240.07","17.97M","-4.06%"
"02/24/2021","250.34","252.00","252.00","248.10","12.83M","-0.95%"
"02/23/2021","252.75","247.31","254.90","241.62","15.98M","-0.49%"
"02/22/2021","254.00","257.99","259.46","254.00","14.40M","-3.64%"
"02/19/2021","263.59","266.05","269.39","262.85","14.72M","-0.35%"
"02/18/2021","264.51","265.23","266.18","262.33","15.38M","-2.33%"
"02/17/2021","270.83","270.89","272.32","267.81","13.26M","0.05%"
"02/16/2021","270.70","271.00","274.29","270.40","16.71M","1.06%"
"02/12/2021","267.85","269.09","270.25","265.68","9.36M","-0.40%"
"02/11/2021","268.93","268.75","274.26","267.20","15.30M","0.43%"
"02/10/2021","267.79","268.70","270.40","264.60","13.09M","0.49%"
"02/09/2021","266.49","263.00","267.20","262.54","12.43M","1.49%"
"02/08/2021","262.59","264.98","265.00","261.82","10.76M","-1.16%"
"02/05/2021","265.67","264.61","266.45","263.21","11.02M","-0.48%"
"02/04/2021","266.96","269.58","269.99","265.56","16.76M","1.34%"
"02/03/2021","263.43","264.70","268.28","261.25","29.18M","3.51%"
"02/02/2021","254.50","264.57","265.00","254.04","30.53M","-3.85%"
"02/01/2021","264.69","258.80","265.00","255.19","15.29M","4.28%"
"01/29/2021","253.83","256.03","258.90","252.30","14.69M","-2.66%"
"01/28/2021","260.76","259.17","261.57","257.33","10.24M","0.20%"
"01/27/2021","260.25","265.13","265.92","259.95","16.05M","-2.13%"
"01/26/2021","265.92","263.80","266.00","261.12","14.68M","1.74%"
"01/25/2021","261.38","263.62","265.20","257.85","19.48M","1.07%"
"01/22/2021","258.62","256.80","260.33","255.50","13.52M","-0.53%"
"01/21/2021","260.00","264.13","264.60","257.90","20.71M","-2.07%"
"01/20/2021","265.49","267.50","269.00","262.70","44.64M","5.50%"
"01/19/2021","251.65","250.00","252.88","246.99","23.68M","3.36%"
"01/15/2021","243.46","246.25","246.99","242.15","21.56M","0.20%"
"01/14/2021","242.98","245.31","245.70","241.47","31.38M","3.26%"
"01/13/2021","235.30","229.94","240.49","226.29","38.81M","4.30%"
"01/12/2021","225.60","228.38","229.75","225.14","19.04M","-0.78%"
"01/11/2021","227.37","229.90","230.82","225.86","23.04M","-3.73%"
"01/08/2021","236.19","227.88","238.60","226.68","34.88M","4.09%"
"01/07/2021","226.90","229.31","229.95","220.09","49.36M","-0.31%"
"01/06/2021","227.61","234.95","238.30","225.86","37.15M","-5.32%"
"01/05/2021","240.40","229.05","240.76","228.12","35.82M","5.51%"
"01/04/2021","227.85","226.50","230.38","225.04","24.90M","-2.10%"
"12/31/2020","232.73","237.46","238.92","231.03","23.45M","-2.37%"
"12/30/2020","238.39","243.35","243.39","234.65","44.81M","0.90%"
"12/29/2020","236.26","231.76","239.19","229.60","69.72M","6.25%"
"12/28/2020","222.36","216.88","224.99","215.32","73.51M","0.16%"
"12/24/2020","222.00","228.24","229.90","211.23","141.83M","-13.34%"
"12/23/2020","256.18","255.50","257.35","252.53","10.73M","0.14%"
"12/22/2020","255.83","257.87","258.34","255.41","11.49M","-1.77%"
"12/21/2020","260.43","255.17","260.46","254.50","10.90M","0.17%"
"12/18/2020","260.00","263.90","264.90","259.20","15.98M","-1.68%"
"12/17/2020","264.43","264.70","264.85","260.20","14.31M","0.97%"
"12/16/2020","261.89","257.74","263.18","257.04","15.80M","2.66%"
"12/15/2020","255.11","255.34","255.68","252.30","16.60M","-0.36%"
"12/14/2020","256.03","260.32","260.86","256.03","18.37M","-3.22%"
"12/11/2020","264.54","264.29","265.32","262.50","7.77M","-0.12%"
"12/10/2020","264.87","261.99","266.09","261.20","10.29M","0.41%"
"12/09/2020","263.80","267.56","267.91","263.10","9.06M","-0.86%"
"12/08/2020","266.09","265.20","268.40","263.87","9.45M","0.79%"
"12/07/2020","264.00","265.70","265.97","262.60","11.39M","-1.22%"
"12/04/2020","267.25","271.02","271.30","266.27","15.53M","0.13%"
"12/03/2020","266.91","263.78","268.60","263.14","15.52M","2.14%"
"12/02/2020","261.32","262.00","263.10","260.11","13.92M","-1.02%"
"12/01/2020","264.01","265.47","265.67","261.57","14.61M","0.25%"
"11/30/2020","263.36","268.97","268.97","262.52","30.48M","-4.75%"
"11/27/2020","276.48","278.80","278.92","275.67","9.58M","-0.45%"
"11/25/2020","277.72","275.70","279.33","274.05","15.23M","-0.80%"
"11/24/2020","279.96","276.24","280.61","272.80","20.66M","3.65%"
"11/23/2020","270.11","274.75","275.73","266.41","25.32M","-0.23%"
"11/20/2020","270.74","263.97","272.37","261.90","34.18M","4.17%"
"11/19/2020","259.89","255.00","261.40","253.56","20.75M","1.59%"
"11/18/2020","255.83","257.76","258.31","252.55","28.31M","-0.38%"
"11/17/2020","256.80","260.28","260.28","256.54","19.74M","-0.58%"
"11/16/2020","258.31","260.42","262.57","257.03","20.86M","-0.97%"
"11/13/2020","260.84","264.72","265.44","257.17","33.92M","-1.31%"
"11/12/2020","264.31","271.04","271.20","263.04","27.18M","-0.50%"
"11/11/2020","265.65","261.92","271.92","261.20","41.70M","-0.33%"
"11/10/2020","266.54","279.97","280.00","264.33","61.06M","-8.26%"
"11/09/2020","290.53","303.77","304.00","290.50","22.56M","-3.14%"
"11/06/2020","299.95","291.49","300.89","289.79","25.26M","4.24%"
"11/05/2020","287.75","289.09","291.25","279.60","49.89M","-2.69%"
"11/04/2020","295.71","287.79","299.17","285.30","28.79M","3.55%"
"11/03/2020","285.57","286.20","294.28","280.78","58.13M","-8.13%"
"11/02/2020","310.84","310.95","311.44","305.39","11.86M","2.02%"
"10/30/2020","304.69","308.55","310.83","300.19","14.92M","-2.52%"
"10/29/2020","312.56","309.44","315.58","308.91","11.17M","1.50%"
"10/28/2020","307.94","313.50","313.50","306.00","13.64M","-2.90%"
"10/27/2020","317.14","307.75","319.32","305.61","13.18M","3.35%"
"10/26/2020","306.87","309.92","315.46","303.20","9.35M","-0.98%"
"10/23/2020","309.92","307.27","310.33","304.06","6.23M","1.19%"
"10/22/2020","306.28","311.46","311.85","304.21","8.01M","-0.55%"
"10/21/2020","307.97","311.75","314.00","307.70","11.14M","-0.59%"
"10/20/2020","309.81","307.60","311.80","307.06","8.81M","1.48%"
"10/19/2020","305.29","309.89","313.81","303.41","14.11M","-0.66%"
"10/16/2020","307.31","303.99","310.00","302.95","12.35M","2.62%"
"10/15/2020","299.46","293.80","299.86","292.61","9.71M","-0.52%"
"10/14/2020","301.04","309.00","309.96","300.80","15.19M","-2.51%"
"10/13/2020","308.78","306.36","310.01","303.03","10.90M","0.80%"
"10/12/2020","306.34","303.95","309.64","301.28","14.78M","2.20%"
"10/09/2020","299.74","298.55","302.61","297.74","11.44M","-0.27%"
"10/08/2020","300.54","298.11","302.30","295.44","15.11M","1.36%"
"10/07/2020","296.50","297.99","299.51","292.87","16.67M","1.41%"
"10/06/2020","292.39","287.41","296.84","286.91","15.86M","1.43%"
"10/05/2020","288.27","289.06","290.00","284.88","17.88M","0.03%"
"10/02/2020","288.17","286.62","291.98","286.51","11.48M","-0.65%"
"10/01/2020","290.05","295.26","295.59","288.25","16.30M","-1.34%"
"09/30/2020","293.98","284.01","295.00","283.71","24.78M","6.16%"
"09/29/2020","276.93","275.43","279.30","274.90","7.68M","0.33%"
"09/28/2020","276.01","275.53","278.84","274.20","8.76M","1.81%"
"09/25/2020","271.09","267.57","271.81","264.56","11.47M","0.50%"
"09/24/2020","269.73","267.93","271.25","267.33","9.56M","-1.18%"
"09/23/2020","272.95","275.40","277.83","271.50","7.35M","-0.85%"
"09/22/2020","275.29","276.02","276.32","270.05","9.67M","0.54%"
"09/21/2020","273.82","269.10","274.22","266.40","9.08M","0.52%"
"09/18/2020","272.41","275.98","277.27","270.55","11.75M","-1.20%"
"09/17/2020","275.72","273.11","275.90","272.32","8.02M","-0.87%"
"09/16/2020","278.14","281.03","283.61","278.00","9.59M","0.06%"
"09/15/2020","277.96","278.00","279.10","274.80","8.29M","1.41%"
"09/14/2020","274.10","275.36","276.29","271.76","7.88M","0.92%"
"09/11/2020","271.61","272.63","274.53","268.12","9.41M","1.52%"
"09/10/2020","267.55","274.90","277.10","267.40","10.68M","-2.05%"
"09/09/2020","273.15","274.45","275.64","270.88","9.47M","1.16%"
"09/08/2020","270.02","270.23","273.97","266.59","12.73M","-4.04%"
"09/04/2020","281.39","279.60","283.78","267.39","15.89M","-0.39%"
"09/03/2020","282.50","289.00","290.73","278.16","16.77M","-4.58%"
"09/02/2020","296.07","299.00","299.00","289.79","12.64M","-0.65%"
"09/01/2020","298.00","289.20","298.00","288.87","13.82M","3.82%"
"08/31/2020","287.03","288.62","289.19","283.61","13.25M","-0.68%"
"08/28/2020","289.00","285.09","289.50","283.57","9.69M","1.70%"
"08/27/2020","284.17","290.17","290.25","282.10","14.81M","-2.67%"
"08/26/2020","291.96","289.26","292.48","284.10","19.53M","2.08%"
"08/25/2020","286.00","278.06","289.12","276.04","27.54M","3.62%"
"08/24/2020","276.02","273.24","276.97","271.62","22.48M","3.84%"
"08/21/2020","265.80","259.03","267.43","258.31","25.65M","3.04%"
"08/20/2020","257.97","256.89","258.88","254.18","21.46M","-1.01%"
"08/19/2020","260.59","260.89","261.29","257.38","14.10M","0.54%"
"08/18/2020","259.20","258.71","261.42","256.06","13.27M","0.87%"
"08/17/2020","256.96","253.00","257.38","250.09","9.76M","1.18%"
"08/14/2020","253.97","255.49","255.77","251.64","7.88M","0.10%"
"08/13/2020","253.72","256.39","256.97","252.88","8.79M","-0.58%"
"08/12/2020","255.19","249.25","256.08","248.68","11.12M","2.73%"
"08/11/2020","248.42","251.29","252.88","247.83","10.68M","0.12%"
"08/10/2020","248.13","249.34","251.75","246.10","13.62M","-1.57%"
"08/07/2020","252.10","257.41","257.76","247.57","22.53M","-5.11%"
"08/06/2020","265.68","263.42","265.70","259.20","10.36M","0.29%"
"08/05/2020","264.91","263.74","265.98","261.75","10.73M","1.03%"
"08/04/2020","262.20","260.08","262.56","258.82","10.99M","1.65%"
"08/03/2020","257.94","254.02","260.65","254.00","11.53M","2.76%"
"07/31/2020","251.02","254.20","254.40","248.10","12.31M","-0.68%"
"07/30/2020","252.74","251.70","253.86","249.62","7.03M","0.11%"
"07/29/2020","252.45","250.34","254.30","250.10","11.49M","1.37%"
"07/28/2020","249.05","251.15","251.65","248.53","9.88M","-0.72%"
"07/27/2020","250.86","247.11","252.87","245.81","18.97M","0.75%"
"07/24/2020","249.00","244.96","249.48","241.89","17.22M","-1.14%"
"07/23/2020","251.88","252.10","257.66","248.69","25.71M","0.07%"
"07/22/2020","251.70","255.76","256.27","249.60","19.68M","-2.40%"
"07/21/2020","257.90","261.21","261.92","256.52","17.13M","1.21%"
"07/20/2020","254.81","256.45","257.67","252.43","19.01M","3.10%"
"07/17/2020","247.14","246.55","247.93","244.48","18.75M","1.91%"
"07/16/2020","242.50","241.77","245.05","240.74","18.03M","-2.69%"
"07/15/2020","249.21","251.48","252.50","246.54","12.61M","0.25%"
"07/14/2020","248.58","246.57","249.75","241.23","19.78M","-1.23%"
"07/13/2020","251.67","261.45","265.66","250.68","21.57M","-3.58%"
"07/10/2020","261.01","260.21","261.90","255.71","20.34M","-0.22%"
"07/09/2020","261.58","265.55","268.00","255.91","36.80M","1.51%"
"07/08/2020","257.68","244.86","258.49","244.02","39.92M","8.95%"
"07/07/2020","236.51","241.01","241.30","236.13","16.49M","-1.45%"
"07/06/2020","240.00","233.31","240.48","232.82","33.70M","7.33%"
"07/02/2020","223.60","221.85","225.03","220.06","18.13M","3.54%"
"07/01/2020","215.95","215.81","216.55","214.74","11.79M","0.12%"
"06/30/2020","215.70","215.74","216.43","212.89","12.93M","0.32%"
"06/29/2020","215.02","215.03","216.50","211.82","12.33M","-0.32%"
"06/26/2020","215.71","222.21","222.26","213.50","19.34M","-2.90%"
"06/25/2020","222.16","224.59","224.69","220.87","14.95M","-1.79%"
"06/24/2020","226.22","228.30","231.03","224.25","12.16M","-1.11%"
"06/23/2020","228.75","225.12","230.22","224.53","18.26M","3.32%"
"06/22/2020","221.41","220.92","222.08","219.44","13.30M","0.35%"
"06/19/2020","220.64","226.38","226.50","220.09","19.55M","-1.30%"
"06/18/2020","223.54","223.74","226.03","222.92","10.36M","-0.32%"
"06/17/2020","224.25","224.40","225.00","222.50","12.49M","0.73%"
"06/16/2020","222.62","221.00","224.84","220.10","17.21M","2.58%"
"06/15/2020","217.03","214.11","217.72","212.75","17.42M","-0.28%"
"06/12/2020","217.64","218.50","219.50","213.88","12.72M","1.12%"
"06/11/2020","215.24","218.00","219.95","213.56","15.56M","-3.77%"
"06/10/2020","223.68","222.00","225.00","220.60","13.37M","1.34%"
"06/09/2020","220.72","216.31","220.72","216.20","14.14M","0.79%"
"06/08/2020","219.00","219.60","220.40","215.33","12.73M","-0.25%"
"06/05/2020","219.55","220.00","220.59","218.70","11.98M","0.69%"
"06/04/2020","218.04","217.28","220.00","216.32","14.96M","-0.26%"
"06/03/2020","218.61","215.60","218.97","213.75","20.00M","2.00%"
"06/02/2020","214.33","207.21","214.57","207.17","22.49M","3.76%"
"06/01/2020","206.57","205.90","207.20","203.94","16.17M","-0.40%"
"05/29/2020","207.39","200.00","207.88","196.70","43.21M","3.96%"
"05/28/2020","199.49","199.00","202.37","197.62","18.79M","-0.84%"
"05/27/2020","201.18","202.99","202.99","196.75","23.61M","-0.27%"
"05/26/2020","201.72","205.94","206.80","201.00","28.68M","1.01%"
"05/22/2020","199.70","203.23","204.88","198.99","51.98M","-5.87%"
"05/21/2020","212.16","211.29","214.58","209.53","29.85M","-2.14%"
"05/20/2020","216.79","220.00","221.16","210.58","38.32M","-0.19%"
"05/19/2020","217.20","216.73","220.59","215.19","21.44M","0.89%"
"05/18/2020","215.28","212.50","215.47","210.37","23.65M","5.70%"
"05/15/2020","203.68","200.70","204.49","200.10","17.21M","1.18%"
"05/14/2020","201.30","195.50","201.77","194.03","20.03M","0.92%"
"05/13/2020","199.46","203.62","204.68","197.98","22.43M","-0.42%"
"05/12/2020","200.31","206.95","208.05","200.02","17.83M","-2.48%"
"05/11/2020","205.40","202.78","206.64","202.38","17.92M","2.09%"
"05/08/2020","201.19","199.80","203.02","198.68","23.83M","2.39%"
"05/07/2020","196.49","198.00","198.09","194.78","16.16M","0.68%"
"05/06/2020","195.17","197.67","198.91","194.93","18.60M","0.08%"
"05/05/2020","195.02","196.38","198.27","194.20","22.96M","2.02%"
"05/04/2020","191.15","194.76","195.00","189.53","25.71M","-1.71%"
"05/01/2020","194.48","195.75","197.38","192.86","22.28M","-4.04%"
"04/30/2020","202.67","206.25","206.70","199.29","20.11M","-1.95%"
"04/29/2020","206.70","202.93","207.08","202.51","19.12M","2.76%"
"04/28/2020","201.15","204.81","205.19","199.41","17.20M","-1.25%"
"04/27/2020","203.69","207.55","207.78","202.03","17.29M","-0.33%"
"04/24/2020","204.36","205.89","206.50","202.82","14.68M","-0.43%"
